age,income,account_age_months,monthly_activity_score,support_tickets,num_logins,feature_usage_score,region,subscription_type,target,prediction,prediction_proba
44,80814.11,44,25.53,4,13,23.04,North,Premium,1,0,0.1129
56,66473.74,17,3.25,1,35,26.63,North,Basic,0,0,0.1521
51,45617.02,110,9.57,2,29,8.3,North,Basic,1,0,0.1841
58,52312.38,114,14.33,1,50,26.49,East,Premium,0,0,0.2812
46,55646.6,72,46.01,1,14,78.18,East,Premium,0,1,0.6303
52,58696.21,54,95.89,1,28,16.54,East,Premium,1,1,0.6672
22,62056.67,91,14.87,1,52,24.45,South,Basic,0,0,0.2887
65,85658.67,86,7.02,3,23,33.84,North,Premium,0,0,0.2014
38,48024.71,18,76.02,3,21,50.79,Central,Premium,1,1,0.5953
42,33614.26,117,58.29,0,5,40.68,West,Standard,1,0,0.493
64,69924.97,32,79.8,3,33,77.36,North,Basic,1,1,0.8441
35,58235.64,12,74.81,0,16,93.05,South,Standard,1,1,0.7573
64,32545.27,113,8.85,0,10,50.87,East,Basic,0,0,0.2827
68,90242.55,50,43.53,2,39,73.26,North,Premium,0,1,0.6038
26,55569.27,47,37.11,1,42,33.59,North,Standard,0,0,0.2757
23,47675.17,92,99.51,0,10,51.21,West,Premium,1,1,0.7571
38,59601.11,112,4.93,2,43,61.63,North,Premium,0,0,0.38
63,47509.35,98,7.36,2,44,48.62,East,Premium,0,0,0.3094
37,67151.31,81,80.47,2,2,11.76,South,Standard,1,1,0.5158
21,57987.12,103,7.41,3,49,95.3,West,Premium,0,1,0.5378
20,71150.62,110,93.06,0,27,29.13,East,Premium,1,1,0.6998
23,48467.53,60,39.41,2,26,13.19,South,Standard,0,0,0.2123
28,39263.87,109,71.15,2,29,57.2,South,Standard,1,1,0.8241
26,38417.82,92,75.83,5,58,55.0,East,Standard,1,1,0.8159
40,53608.44,5,7.42,1,33,16.16,West,Basic,0,0,0.1398
19,93649.19,47,74.67,3,55,63.29,South,Standard,1,1,0.8055
51,55996.06,39,93.52,5,40,72.6,Central,Basic,1,1,0.8144
59,71694.99,3,61.58,6,59,51.32,West,Basic,1,1,0.6646
69,40291.02,5,96.93,5,56,99.25,South,Basic,1,1,0.8335
45,68268.95,36,93.33,1,18,85.88,East,Basic,1,1,0.8476
69,63511.89,36,39.88,4,35,77.54,West,Premium,0,1,0.5652
39,64050.63,39,87.53,6,52,12.68,East,Standard,1,1,0.6368
22,83256.68,60,61.4,2,45,35.42,South,Premium,1,1,0.6247
68,89368.14,41,11.32,1,38,89.94,Central,Standard,1,0,0.3794
47,41741.87,91,88.83,6,51,56.62,North,Basic,1,1,0.8659
48,59407.35,69,62.79,1,13,83.02,East,Basic,0,1,0.7661
47,15415.88,67,30.35,2,28,83.06,West,Basic,0,1,0.5767
36,72277.43,66,66.38,4,53,17.82,Central,Standard,1,1,0.6714
56,22388.86,105,69.92,1,29,93.09,North,Standard,1,1,0.8745
26,39406.87,30,13.8,2,42,46.85,South,Basic,0,0,0.2191
60,58268.64,96,65.38,1,33,7.86,North,Standard,0,1,0.6003
51,65065.2,116,99.41,0,11,11.38,East,Basic,1,1,0.668
37,55081.86,23,79.72,5,51,36.01,West,Basic,1,1,0.699
34,58650.59,77,48.83,3,17,31.53,West,Premium,1,0,0.2884
46,62190.72,72,52.3,3,50,91.37,West,Premium,1,1,0.8281
23,57530.46,1,34.29,0,0,60.42,North,Basic,0,0,0.3927
47,57589.24,106,99.45,4,4,91.46,West,Premium,1,1,0.866
41,100568.04,92,75.57,0,38,53.93,Central,Standard,1,1,0.7163
40,56874.67,117,74.43,2,15,17.48,Central,Basic,1,1,0.6612
18,84180.45,84,71.84,2,36,74.49,South,Premium,1,1,0.8368
33,70966.96,15,23.62,2,50,86.98,East,Basic,0,1,0.6476
54,59625.15,74,32.04,5,26,96.49,North,Basic,0,1,0.5499
38,45706.81,74,77.0,0,55,12.66,East,Standard,1,1,0.7232
36,57436.29,93,43.76,1,1,37.78,Central,Standard,0,0,0.296
51,43482.37,85,49.5,1,57,55.72,North,Basic,1,1,0.7053
31,67989.95,61,83.96,1,39,4.01,South,Standard,1,1,0.5844
53,66917.95,15,70.76,1,18,32.04,East,Standard,1,0,0.4682
32,65054.3,53,65.48,3,23,92.67,North,Basic,1,1,0.7622
47,61111.29,58,14.33,3,33,0.64,East,Basic,0,0,0.139
30,52273.38,86,53.83,0,2,5.19,West,Premium,0,0,0.3282
20,64140.8,64,11.58,1,24,30.21,West,Standard,0,0,0.2148
43,65856.57,50,55.1,3,15,62.98,East,Standard,0,1,0.5496
65,59955.74,86,24.34,2,57,45.25,South,Premium,0,1,0.5001
56,53032.14,77,27.69,2,32,21.27,East,Basic,0,0,0.1747
64,37130.14,39,60.41,2,11,91.43,Central,Standard,1,1,0.6819
53,32053.56,113,39.46,4,1,29.03,South,Basic,1,0,0.2574
24,50749.97,87,40.6,1,30,25.01,East,Standard,1,0,0.2508
59,58782.22,28,70.19,1,9,60.47,Central,Premium,1,1,0.6217
52,47574.51,78,24.72,4,49,25.86,South,Standard,0,0,0.3478
18,63078.31,66,22.73,0,59,68.44,East,Basic,0,1,0.7091
56,40989.26,83,93.25,3,33,34.43,Central,Basic,1,1,0.7346
41,51603.61,82,20.11,3,50,2.5,East,Premium,0,0,0.2454
43,64453.26,105,67.39,4,57,6.13,Central,Standard,0,1,0.72
51,67733.4,69,83.85,1,3,45.97,East,Premium,1,1,0.6504
54,34578.74,34,10.48,2,44,56.81,South,Standard,0,0,0.2698
61,39685.09,27,40.17,3,57,57.16,South,Basic,1,1,0.5485
68,32368.75,4,83.69,2,23,20.91,South,Standard,1,1,0.5784
20,15000.0,21,76.54,1,29,45.26,East,Standard,1,1,0.5684
65,77258.93,44,46.7,3,31,33.43,West,Premium,1,0,0.3055
38,36190.79,31,37.33,2,59,74.94,West,Standard,1,1,0.6332
68,30758.87,39,56.55,4,31,2.07,Central,Basic,0,0,0.3543
42,23568.44,102,24.15,6,54,86.36,South,Basic,1,1,0.7106
57,45542.97,112,55.0,0,40,43.15,East,Premium,0,1,0.629
69,27075.76,82,68.85,1,22,59.49,West,Standard,1,1,0.769
52,80061.78,39,83.76,3,43,18.41,West,Standard,1,1,0.5907
38,23880.6,103,55.55,8,8,14.61,West,Basic,0,0,0.4391
24,16470.9,13,48.16,2,54,12.1,East,Standard,0,0,0.3391
19,76819.33,5,36.27,2,6,83.79,West,Basic,1,1,0.5227
20,35081.04,80,32.83,4,54,93.51,North,Standard,1,1,0.6999
26,48217.39,54,4.05,2,2,48.34,Central,Standard,0,0,0.1187
54,55079.23,77,34.62,3,32,85.9,South,Standard,1,1,0.6823
61,49479.55,70,7.34,3,14,74.53,West,Standard,1,0,0.3353
18,46517.92,67,52.03,2,8,13.49,Central,Standard,0,0,0.2714
21,54215.27,7,40.64,2,28,7.06,East,Standard,0,0,0.1701
66,15000.0,91,27.29,1,41,57.94,East,Standard,1,1,0.523
31,61111.96,2,82.06,4,35,82.07,South,Premium,1,1,0.7967
61,70601.41,105,87.46,1,23,54.67,Central,Premium,1,1,0.7972
68,71910.52,84,29.15,1,41,4.21,East,Basic,0,0,0.2233
30,72029.54,49,35.25,4,49,65.75,North,Basic,0,1,0.6001
41,40882.42,86,87.57,4,10,36.18,East,Basic,1,1,0.5994
43,32012.57,48,54.01,3,22,72.15,East,Standard,1,1,0.6161
55,28717.08,37,0.25,3,5,52.57,South,Premium,0,0,0.1623
22,48502.1,73,95.77,3,44,79.09,East,Basic,1,1,0.8789
67,37040.25,45,77.44,2,3,97.75,North,Premium,1,1,0.7892
45,59194.27,109,51.27,1,36,48.89,North,Standard,0,1,0.5058
68,57826.1,112,43.25,0,58,13.26,East,Basic,1,0,0.4746
63,36921.76,50,60.86,3,17,39.14,East,Basic,0,0,0.3465
39,72254.1,66,43.84,2,6,28.54,North,Basic,0,0,0.2052
38,63626.9,57,22.21,1,4,84.12,Central,Premium,1,1,0.5152
50,78598.27,21,85.04,2,22,85.15,North,Standard,1,1,0.7755
23,25079.71,51,62.83,1,46,21.97,South,Standard,1,1,0.5094
39,45165.24,98,96.41,2,13,66.01,Central,Standard,1,1,0.8425
45,46952.35,97,18.05,2,47,50.71,North,Standard,1,0,0.3766
44,38346.58,107,55.45,0,46,95.65,South,Standard,1,1,0.8795
38,64224.61,57,0.77,4,3,79.39,South,Basic,0,0,0.329
63,31649.32,114,96.87,3,22,37.71,North,Premium,1,1,0.7066
50,31860.43,26,18.64,2,13,87.82,East,Premium,0,0,0.3707
48,35665.34,17,45.21,6,42,85.67,West,Basic,1,1,0.6468
50,75890.28,6,21.39,2,41,70.45,West,Standard,1,0,0.433
50,69714.43,48,57.19,1,47,33.58,West,Standard,1,1,0.6215
50,72790.82,111,89.45,2,55,83.62,North,Standard,1,1,0.9208
49,98714.23,99,44.68,1,37,42.41,North,Basic,1,0,0.3986
59,46505.56,12,49.49,2,44,34.8,North,Premium,0,0,0.3768
48,48826.45,100,32.6,4,7,94.54,East,Standard,1,1,0.5229
29,59505.17,59,1.97,1,13,84.12,East,Standard,0,0,0.3897
57,67168.16,44,88.63,3,23,31.05,East,Standard,1,1,0.5749
62,42186.3,113,5.46,4,56,65.03,West,Standard,1,0,0.4398
57,52078.8,83,13.54,7,5,51.48,North,Standard,0,0,0.2335
44,35495.18,119,66.04,2,8,51.2,East,Basic,1,1,0.6513
19,45289.32,110,32.46,2,27,93.06,East,Standard,1,1,0.6624
67,54369.75,5,55.27,0,19,66.2,West,Standard,1,1,0.515
58,97142.37,98,85.99,4,39,31.52,East,Basic,0,1,0.6925
47,29307.21,29,43.67,4,21,47.59,Central,Basic,1,0,0.2159
42,47897.57,52,32.26,0,55,58.62,Central,Standard,1,1,0.5609
62,91632.45,113,70.49,3,53,72.12,North,Standard,1,1,0.8659
23,49458.94,22,1.85,1,39,5.64,North,Premium,0,0,0.1256
41,70532.92,86,6.44,2,22,88.78,West,Premium,1,0,0.4982
29,16211.89,29,15.72,0,46,8.68,West,Standard,0,0,0.1767
38,69908.95,109,7.61,2,38,55.19,West,Standard,0,0,0.3633
21,61624.39,108,4.73,1,29,88.85,South,Premium,1,1,0.5373
69,68591.51,100,29.73,2,29,26.79,East,Standard,0,0,0.2242
24,53040.27,70,8.48,1,46,85.53,East,Standard,1,0,0.4999
51,51060.19,17,24.99,2,4,3.4,Central,Standard,0,0,0.1267
68,16874.55,61,65.75,2,50,80.24,North,Premium,1,1,0.8239
62,15414.03,98,93.78,3,38,16.9,North,Standard,1,1,0.7412
67,15000.0,54,48.17,2,40,85.56,Central,Standard,1,1,0.6791
45,35965.11,99,70.82,3,19,50.45,East,Basic,1,1,0.6594
56,41436.95,8,21.37,2,35,83.0,West,Basic,0,1,0.506
27,65834.75,34,49.32,2,54,79.11,West,Basic,1,1,0.7262
19,42475.51,85,64.03,4,3,11.3,Central,Premium,0,0,0.3901
18,69810.91,117,64.4,3,21,94.43,West,Basic,1,1,0.771
19,78009.74,46,27.09,3,40,14.18,Central,Standard,0,0,0.1742
58,40446.55,98,22.72,5,38,2.64,North,Basic,0,0,0.165
50,71930.36,48,14.53,4,26,23.03,Central,Premium,0,0,0.1144
34,36749.84,35,85.48,0,58,25.58,East,Premium,1,1,0.737
44,68626.79,71,76.42,3,4,65.92,South,Basic,1,1,0.8245
50,27835.77,28,6.23,1,6,36.21,North,Basic,0,0,0.1121
62,79131.75,46,52.32,1,44,68.9,Central,Standard,1,1,0.6731
23,56376.91,108,35.61,1,12,34.11,North,Premium,0,0,0.2794
23,93031.19,27,95.83,1,2,26.38,North,Standard,1,0,0.4977
55,57818.35,84,50.03,1,38,36.01,South,Standard,0,0,0.3986
26,76838.92,83,27.91,6,53,42.34,South,Basic,0,0,0.4301
25,31087.52,66,52.06,0,2,56.45,East,Standard,0,1,0.5002
49,72012.95,92,98.17,2,24,67.15,Central,Premium,1,1,0.8223
35,39531.25,56,47.27,0,36,56.72,North,Standard,1,1,0.5477
20,38790.23,48,74.03,0,43,53.86,West,Premium,1,1,0.8099
28,43556.12,32,99.6,1,43,0.6,North,Basic,1,1,0.5778
58,53022.17,82,89.47,3,56,72.79,West,Premium,1,1,0.9159
52,94132.2,32,93.92,3,25,88.24,South,Standard,1,1,0.8108
22,110377.85,58,89.83,3,0,10.58,North,Standard,0,0,0.4184
50,48565.88,4,52.75,1,28,27.21,East,Premium,0,0,0.395
68,85164.95,51,76.22,0,30,52.77,West,Basic,1,1,0.7581
25,53645.66,62,86.23,1,58,66.12,Central,Standard,1,1,0.8488
43,62021.05,51,49.04,2,49,71.8,Central,Basic,1,1,0.7119
45,48014.09,79,87.93,1,12,47.51,Central,Standard,1,1,0.7336
56,44923.21,41,94.14,2,21,41.14,Central,Basic,1,1,0.5987
33,72463.66,33,83.3,1,35,41.06,South,Premium,1,1,0.6505
44,58261.33,111,10.19,1,52,12.95,North,Basic,1,0,0.292
62,50338.06,115,36.0,3,24,90.62,North,Premium,1,1,0.6108
38,30104.66,96,14.96,1,45,67.48,West,Premium,0,0,0.4885
30,31159.47,48,61.33,1,2,76.3,East,Basic,0,1,0.6909
48,65832.91,45,70.52,1,57,88.93,Central,Basic,1,1,0.8502
22,55197.61,66,90.22,2,5,60.78,Central,Basic,1,1,0.8329
67,47897.67,119,4.13,2,29,60.54,East,Standard,0,0,0.3429
39,34196.67,91,67.07,1,59,49.84,Central,Basic,1,1,0.7808
53,52831.9,119,51.82,2,55,8.43,South,Basic,0,1,0.5917
64,66363.68,21,74.64,1,43,38.63,East,Basic,1,1,0.6677
39,50877.51,101,31.43,1,58,58.66,East,Premium,1,1,0.6827
69,79424.71,47,64.82,0,52,58.31,East,Standard,1,1,0.7549
58,43920.63,60,67.72,3,54,43.81,East,Basic,0,1,0.6831
68,35243.39,9,79.75,1,29,43.3,Central,Basic,1,1,0.6923
25,34228.87,93,20.57,0,27,14.78,Central,Basic,0,0,0.2052
45,91553.62,66,65.66,1,27,29.74,Central,Basic,1,1,0.5252
59,70391.3,98,97.36,0,43,77.98,Central,Standard,1,1,0.8865
22,26333.52,5,47.2,1,39,85.43,West,Basic,1,1,0.6243
43,34843.95,105,74.39,1,33,21.38,South,Standard,1,1,0.7136
54,71217.26,10,72.99,0,9,51.85,East,Basic,0,1,0.5669
60,48409.92,103,61.14,2,3,30.95,North,Basic,1,0,0.3852
40,15000.0,51,88.91,0,20,18.48,Central,Basic,0,1,0.6308
46,52477.36,71,91.13,1,10,64.04,South,Standard,1,1,0.8485
26,49470.2,3,6.06,3,24,68.96,West,Premium,0,0,0.2928
22,74402.02,113,27.15,0,44,83.19,West,Premium,1,1,0.7118
60,44248.46,117,53.78,3,24,11.98,West,Basic,0,0,0.4359
34,36946.01,53,50.07,4,16,24.5,North,Premium,0,0,0.2562
43,47595.49,18,82.5,1,37,5.33,West,Basic,0,0,0.4731
19,71178.49,70,2.76,2,47,19.2,North,Basic,0,0,0.165
35,56969.97,11,97.77,1,54,96.44,South,Standard,1,1,0.8709
44,52264.06,67,27.33,2,50,9.14,North,Standard,1,0,0.2925
35,27919.63,29,20.1,2,43,77.32,West,Premium,1,0,0.499
60,23407.45,1,92.78,1,27,48.41,East,Standard,1,1,0.6943
52,77265.45,69,3.05,3,23,60.83,Central,Basic,1,0,0.3122
52,75723.96,76,48.17,1,40,77.34,South,Basic,1,1,0.7413
37,50567.3,40,13.18,2,51,84.45,West,Premium,0,0,0.4783
22,51287.65,24,87.68,0,11,15.77,North,Standard,1,1,0.5066
45,37564.51,80,88.64,2,19,45.69,South,Basic,1,1,0.7157
44,26774.9,113,19.13,3,20,23.8,South,Premium,0,0,0.2476
21,61765.05,103,70.86,2,18,81.29,East,Premium,1,1,0.8529
24,44197.94,27,84.95,0,53,10.67,Central,Basic,1,1,0.5478
54,54086.0,48,51.03,2,38,43.39,West,Standard,1,0,0.4306
53,43512.35,109,50.4,4,8,65.24,East,Basic,1,1,0.6452
61,49507.1,90,50.5,5,49,35.78,West,Standard,0,1,0.5222
67,61773.97,109,12.45,3,59,11.55,Central,Basic,0,0,0.3338
40,74467.32,60,93.36,0,5,54.83,Central,Standard,1,1,0.6768
31,76873.95,52,28.2,0,59,57.55,East,Premium,1,0,0.4986
25,34795.55,114,17.94,2,21,85.57,North,Premium,1,1,0.5043
31,45152.84,63,72.28,5,39,38.44,South,Premium,1,1,0.6934
29,68179.08,12,87.44,3,36,33.32,East,Standard,0,1,0.6197
44,49612.96,44,73.84,2,54,88.19,East,Standard,1,1,0.8685
44,58017.4,62,85.56,5,58,3.89,North,Premium,0,1,0.6941
32,64230.36,40,32.84,3,25,38.89,Central,Basic,0,0,0.2049
44,59429.87,80,85.25,2,44,67.46,Central,Basic,1,1,0.8794
67,74452.35,68,14.07,1,26,60.66,East,Premium,0,0,0.3272
47,50941.65,54,91.73,0,15,72.32,North,Standard,1,1,0.8118
60,56468.69,104,71.19,2,18,92.94,Central,Standard,1,1,0.8176
30,51403.67,90,46.45,2,14,30.16,North,Standard,1,0,0.2731
67,38102.03,81,33.03,0,24,31.92,North,Basic,0,0,0.2284
64,54669.28,83,84.76,2,33,55.49,Central,Standard,1,1,0.7841
52,54082.77,18,95.33,2,43,53.23,West,Premium,1,1,0.7814
31,50895.43,90,3.47,2,15,18.75,West,Basic,1,0,0.1493
67,35402.68,33,33.61,3,27,14.57,North,Premium,0,0,0.1489
44,34855.0,65,14.91,2,57,72.27,South,Premium,1,1,0.519
52,21365.43,114,69.61,1,39,51.67,East,Basic,1,1,0.784
31,50277.92,75,56.27,0,34,18.12,North,Standard,0,1,0.5027
63,83204.28,108,15.55,2,55,4.4,West,Basic,0,0,0.2536
20,60285.41,89,89.08,0,12,49.16,South,Standard,0,1,0.6515
41,72893.54,74,41.15,2,4,10.94,West,Basic,0,0,0.1525
53,48157.07,32,84.81,3,30,1.12,Central,Standard,0,0,0.4011
59,56719.15,93,86.62,1,10,55.25,West,Premium,1,1,0.8142
18,45986.42,85,58.0,3,4,52.54,South,Standard,1,0,0.4783
58,52329.76,96,38.13,2,2,33.97,West,Premium,0,0,0.191
65,40108.79,106,88.53,3,57,25.17,North,Basic,1,1,0.8085
23,74067.95,68,23.38,3,59,25.19,North,Standard,0,0,0.321
28,88549.26,8,12.39,1,34,48.97,West,Basic,1,0,0.2262
29,83589.16,86,42.72,0,30,57.35,Central,Standard,0,1,0.5648
39,52036.13,52,0.76,1,58,80.33,East,Standard,0,0,0.4152
27,47110.55,75,48.93,4,17,97.6,East,Basic,0,1,0.696
26,53660.55,10,66.21,1,0,17.31,South,Standard,0,0,0.369
18,106313.03,45,39.51,3,49,57.25,South,Premium,1,1,0.6091
61,68176.28,44,21.85,0,30,4.91,West,Basic,0,0,0.1785
45,87174.28,108,37.42,5,22,77.74,North,Premium,1,1,0.5768
51,37316.83,79,5.27,1,31,93.02,East,Standard,0,0,0.421
42,77923.57,30,70.91,1,48,68.53,Central,Premium,1,1,0.8002
68,49289.93,119,19.76,0,32,80.32,Central,Basic,1,1,0.5615
67,40710.08,40,61.89,3,53,95.86,Central,Premium,1,1,0.7944
18,62833.41,17,36.38,4,38,4.13,West,Premium,0,0,0.2211
60,45354.56,63,34.27,3,50,62.28,West,Basic,1,1,0.663
24,64588.83,17,93.6,4,24,59.72,South,Basic,0,1,0.7601
59,73529.64,38,51.77,1,48,25.54,South,Basic,1,0,0.4341
46,22776.61,41,54.39,3,8,74.82,East,Basic,1,1,0.5754
42,59802.29,56,23.87,2,42,59.51,East,Standard,0,0,0.456
46,39922.17,71,23.81,1,0,99.73,Central,Basic,0,1,0.5137
57,30085.15,113,1.34,2,17,15.22,South,Basic,0,0,0.228
29,47727.73,44,13.18,2,11,17.85,East,Basic,0,0,0.1046
52,94261.72,95,81.76,1,18,3.52,North,Basic,1,1,0.607
25,59908.08,12,72.3,2,29,30.83,North,Basic,0,1,0.5699
26,93780.65,39,82.69,2,3,29.19,West,Standard,0,0,0.4159
49,47721.61,104,36.04,1,22,94.33,North,Basic,1,1,0.6719
37,48530.41,21,76.8,1,47,13.62,Central,Premium,0,1,0.5685
48,35354.53,85,18.3,0,14,11.55,East,Standard,0,0,0.1739
42,73631.43,71,37.0,5,22,76.99,South,Basic,1,1,0.5977
31,33435.64,74,64.54,1,8,58.03,Central,Basic,1,1,0.7153
43,37972.59,4,21.53,2,22,71.18,Central,Basic,0,0,0.39
18,57114.99,85,59.61,2,28,67.8,North,Basic,1,1,0.7745
52,69680.01,4,50.66,3,9,10.19,South,Basic,0,0,0.2339
69,46712.55,2,36.16,2,8,66.04,Central,Basic,0,0,0.3953
49,71907.83,15,68.02,4,10,61.89,West,Premium,0,1,0.5694
47,58020.66,41,85.44,2,58,96.21,Central,Basic,1,1,0.8672
19,36826.99,27,17.22,2,31,63.64,West,Basic,1,0,0.3891
42,15714.15,58,0.61,4,10,7.83,East,Premium,0,0,0.1278
46,63601.31,18,62.46,1,19,96.53,Central,Standard,1,1,0.6974
68,70331.03,83,11.92,1,21,82.49,West,Premium,1,0,0.459
51,54453.36,103,20.71,3,28,88.35,West,Premium,1,1,0.5234
35,68388.32,53,19.23,2,5,52.19,South,Basic,0,0,0.2645
37,73638.69,73,53.24,0,17,17.76,West,Basic,1,0,0.3643
29,42585.33,64,25.4,2,0,59.43,South,Premium,1,0,0.4013
28,43918.89,94,70.33,4,25,75.13,West,Standard,0,1,0.8252
68,30803.76,17,3.79,2,22,97.14,Central,Basic,0,0,0.3503
31,28682.29,119,91.6,2,31,43.96,Central,Basic,1,1,0.739
42,52852.9,14,18.98,1,11,97.78,North,Standard,0,0,0.4951
62,88948.64,116,18.39,4,36,39.05,South,Premium,1,0,0.2772
45,26661.27,71,75.76,2,32,47.35,East,Premium,1,1,0.7008
41,84617.73,46,54.55,0,44,20.89,North,Standard,1,1,0.5129
40,29708.3,65,21.82,2,57,57.84,Central,Premium,1,1,0.5114
32,63945.04,32,71.95,0,24,73.01,East,Basic,1,1,0.7562
42,45735.22,2,57.85,2,25,65.91,East,Basic,0,1,0.5676
26,65800.48,81,57.33,4,14,26.63,West,Premium,0,0,0.4159
24,43201.81,9,63.44,2,6,90.73,West,Premium,1,1,0.7086
66,35390.61,16,83.89,0,43,79.87,West,Standard,1,1,0.8214
33,49260.16,87,16.29,2,5,81.91,East,Standard,0,0,0.4451
23,76088.24,68,69.36,0,30,3.41,North,Basic,1,0,0.4905
18,64013.11,70,64.92,3,52,21.69,South,Standard,0,1,0.6297
18,83028.58,19,81.71,1,11,97.63,Central,Basic,1,1,0.732
60,96615.32,86,3.5,1,26,65.02,East,Basic,1,0,0.3901
41,59093.37,51,18.26,5,27,45.96,North,Standard,1,0,0.1485
35,61072.09,111,98.18,0,44,87.79,West,Standard,1,1,0.9031
18,72505.8,81,78.94,1,4,84.34,Central,Standard,1,1,0.7843
52,41015.24,28,11.11,2,20,63.85,East,Basic,0,0,0.2503
66,37175.63,86,9.32,1,56,24.5,West,Basic,0,0,0.3101
41,38946.77,89,65.34,3,42,28.66,South,Basic,1,1,0.6942
47,42801.27,38,3.63,2,45,9.6,North,Basic,0,0,0.1289
53,34222.8,31,82.01,2,35,88.76,South,Standard,1,1,0.8484
65,17249.36,26,66.99,1,29,3.52,South,Basic,0,0,0.472
24,92840.24,98,47.92,1,37,91.46,West,Basic,1,1,0.7398
30,62489.71,104,68.93,3,24,14.74,South,Standard,1,1,0.5648
68,20955.73,5,60.01,2,42,85.28,South,Standard,1,1,0.6701
60,74151.09,48,0.45,1,24,88.77,South,Basic,0,0,0.351
36,68440.7,77,76.17,3,1,92.24,North,Basic,1,1,0.8047
37,73799.62,62,54.09,1,20,36.66,West,Basic,0,0,0.3816
33,45631.32,50,68.3,4,17,37.37,East,Premium,0,0,0.4239
49,78943.73,80,38.76,1,37,87.21,South,Basic,1,1,0.7169
57,78752.82,85,98.85,3,19,26.53,East,Premium,1,1,0.6113
27,79478.64,84,21.1,4,34,58.48,Central,Basic,1,0,0.401
24,42315.74,27,1.69,3,51,42.53,East,Premium,0,0,0.1955
40,48464.05,81,87.56,0,53,33.31,East,Standard,1,1,0.8214
63,23934.33,59,62.06,2,54,46.92,Central,Basic,1,1,0.6613
20,82149.23,108,87.39,2,41,91.6,West,Standard,1,1,0.8754
51,40695.58,35,57.54,6,11,74.71,East,Premium,0,1,0.5354
30,39072.51,31,20.55,5,32,49.38,South,Premium,0,0,0.215
35,69510.32,16,38.19,3,58,46.75,North,Basic,0,0,0.3587
23,59204.92,48,63.12,1,33,64.96,South,Standard,1,1,0.6983
53,68665.21,97,13.92,0,57,16.65,East,Basic,0,0,0.3117
19,69991.63,28,78.56,1,15,59.74,South,Premium,1,1,0.7484
20,63810.39,18,95.15,3,4,47.13,South,Standard,0,1,0.5163
27,48421.12,13,93.35,2,40,39.52,North,Standard,1,1,0.6936
